mean_macro_f1,mean_weighted_f1,mean_mae,mean_quadratic_weighted_kappa,mean_high_risk_recall,mean_false_negative_rate,mean_auroc,mean_pr_auc,mean_brier_score,mean_ece,policy,budget,variant,split,n,avg_items_used
0.6321807037060196,0.8382158536015256,0.20472008781558726,0.7660933258490654,0.8808219296426842,0.11917807035731567,0.9177849519027408,0.5843827877359158,0.2979635947781539,0.10087743125748061,response_only_uncertainty,11,responses,test,3644,11
0.6321807037060196,0.8382158536015256,0.20472008781558726,0.7660933258490654,0.8808219296426842,0.11917807035731567,0.9184804575630756,0.6023747737855656,0.28988262001671805,0.08816479400298577,response_only_uncertainty,11,responses_rt_calibration_only,test,3644,11
0.6239288629636032,0.8378734114536073,0.2037596048298573,0.7654292891599737,0.8718186294837238,0.1281813705162762,0.9244215547602416,0.6145268156050814,0.28613111870698715,0.0936734139030657,rt_aware_uncertainty,11,responses_rt_state,test,3644,11
0.6885556988052488,0.8599425985404633,0.18681394072447863,0.7938927516927521,0.9436152291105121,0.05638477088948787,0.9393338792640005,0.6739849009902324,0.2602558418533242,0.09787441141549158,response_only_uncertainty,19,responses,test,3644,19
0.6885556988052488,0.8599425985404633,0.18681394072447863,0.7938927516927521,0.9436152291105121,0.05638477088948787,0.941908859335232,0.6830694048190826,0.250490061146897,0.08276338260993306,response_only_uncertainty,19,responses_rt_calibration_only,test,3644,19
0.6763809183530785,0.8616537672769774,0.18310922063666302,0.7950524990730752,0.9373825074296772,0.06261749257032273,0.9437803935755193,0.7059558414255065,0.24696782743187531,0.07931600646221065,rt_aware_uncertainty,19,responses_rt_state,test,3644,19
0.8089405133844378,0.9074502823425867,0.13151756311745336,0.8618154229755137,0.9462082728592163,0.05379172714078376,0.9557076104472546,0.8093010892479029,0.18439801982230233,0.061112008636014244,response_only_uncertainty,26,responses,test,3644,26
0.8089405133844378,0.9074502823425867,0.13151756311745336,0.8618154229755137,0.9462082728592163,0.05379172714078376,0.9582113463739149,0.8222112606062855,0.17767403943226465,0.048227104534927866,response_only_uncertainty,26,responses_rt_calibration_only,test,3644,26
0.7650221777733229,0.8980735595422727,0.13474204171240395,0.8431523117147735,0.870338309489253,0.1296616905107471,0.9594027732050796,0.8292149091293577,0.1733070226846569,0.046558276734266095,rt_aware_uncertainty,26,responses_rt_state,test,3644,26
